"","yardline_100","quarter_seconds_remaining","goal_to_go","ydstogo","ydsnet","yards_gained","shotgun","no_huddle","air_yards","yards_after_catch","score_differential","first_down_pass","interception","jax_score","opp_score","jax_timeouts_remaining","opp_timeouts_remaining","side_of_field_MID","side_of_field_OPP","qtr_2","qtr_3","qtr_4","down_2","down_3","down_4","pass_length_short","pass_location_middle","pass_location_right","td_team_1","td_team_2"
"404",0.11340206185567,0.780623608017817,0,0.272727272727273,0.471153846153846,0.0444444444444444,1,0,0.0645161290322581,0.0681818181818182,0.867924528301887,0,0,0.263157894736842,0.844444444444444,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
"406",0.77319587628866,0.689309576837416,0,0.272727272727273,0.144230769230769,0.0666666666666667,1,0,0.0806451612903226,0.0340909090909091,1,0,0,0.263157894736842,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
"407",0.731958762886598,0.639198218262806,0,0.151515151515152,0.144230769230769,0.0666666666666667,1,0,0.5,0.0340909090909091,1,0,0,0.263157894736842,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0
"415",0.175257731958763,0.383073496659243,0,0.272727272727273,0.682692307692308,0.0666666666666667,0,0,0.435483870967742,0.0340909090909091,0.415094339622642,0,0,0.0789473684210526,0.155555555555556,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",0.144329896907216,0.33184855233853,0,0.181818181818182,0.682692307692308,0.0666666666666667,1,0,0.387096774193548,0.0340909090909091,0.415094339622642,0,0,0.0789473684210526,0.155555555555556,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"420",0.484536082474227,0.955456570155902,0,0.515151515151515,0.384615384615385,0.0666666666666667,0,0,0.112903225806452,0.0340909090909091,0.471698113207547,0,0,0.0789473684210526,0.222222222222222,1,0.666666666666667,0,0,1,0,0,1,0,0,1,0,0,0,0
"421",0.391752577319588,0.564587973273942,0,0.515151515151515,0.201923076923077,0.0666666666666667,1,0,0.290322580645161,0.0340909090909091,0.471698113207547,0,0,0.0789473684210526,0.222222222222222,1,0.666666666666667,0,0,1,0,0,1,0,0,1,0,1,0,0
"424",0.319587628865979,0.290645879732739,0,0.181818181818182,0.442307692307692,0.0666666666666667,0,0,0.0483870967741935,0.0340909090909091,0.471698113207547,0,0,0.0789473684210526,0.222222222222222,1,0.666666666666667,0,0,1,0,0,1,0,0,1,0,0,0,0
"425",0.144329896907216,0.161469933184855,0,0.212121212121212,0.442307692307692,0.0666666666666667,1,0,0.225806451612903,0.0340909090909091,0.471698113207547,0,0,0.0789473684210526,0.222222222222222,1,0.666666666666667,0,0,1,0,0,0,1,0,1,0,0,0,0
"427",0.463917525773196,0.032293986636971,0,0.272727272727273,0.769230769230769,0.0666666666666667,1,1,0.161290322580645,0.0340909090909091,0.528301886792453,0,0,0.0789473684210526,0.288888888888889,1,0.666666666666667,0,0,1,0,0,0,0,0,1,0,1,0,0
"428",0.463917525773196,0.0267260579064588,0,0.272727272727273,0.769230769230769,0.0666666666666667,1,0,0.32258064516129,0.0340909090909091,0.528301886792453,0,0,0.0789473684210526,0.288888888888889,1,0.666666666666667,0,0,1,0,0,1,0,0,1,0,0,0,0
"431",0.0824742268041237,0.0066815144766147,1,0.242424242424242,0.769230769230769,0.0666666666666667,1,0,0.209677419354839,0.0340909090909091,0.528301886792453,0,0,0.0789473684210526,0.288888888888889,1,0.333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0
"438",0.54639175257732,0.849665924276169,0,0.272727272727273,0.201923076923077,0.0666666666666667,0,0,0.145161290322581,0.0340909090909091,0.528301886792453,0,0,0.157894736842105,0.355555555555556,1,0.666666666666667,0,1,0,0,1,0,0,0,1,1,0,0,0
"439",0.54639175257732,0.845211581291759,0,0.272727272727273,0.201923076923077,0.0333333333333333,0,0,0.129032258064516,0.0113636363636364,0.528301886792453,0,0,0.157894736842105,0.355555555555556,1,0.666666666666667,0,1,0,0,1,1,0,0,1,0,1,0,0
"440",0.319587628865979,0.125835189309577,0,0.303030303030303,0.519230769230769,0.0666666666666667,1,0,0.258064516129032,0.0340909090909091,0.39622641509434,0,0,0.342105263157895,0.355555555555556,0,0.333333333333333,0,0,0,0,1,0,1,0,1,1,0,0,0
"441",0.845360824742268,0.0278396436525612,0,0.272727272727273,0.519230769230769,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.264150943396226,0,0,0.526315789473684,0.355555555555556,0,0.333333333333333,0,1,0,0,1,0,0,0,1,0,1,0,0
"443",0.402061855670103,0.00779510022271715,0,0.272727272727273,0.519230769230769,0.0666666666666667,1,0,0.790322580645161,0.0340909090909091,0.264150943396226,0,0,0.526315789473684,0.355555555555556,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"444",0.402061855670103,0,0,0.272727272727273,0.519230769230769,0.0666666666666667,1,0,0.790322580645161,0.0340909090909091,0.264150943396226,0,0,0.526315789473684,0.355555555555556,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"446",0.680412371134021,0.922048997772829,0,0.272727272727273,0.894230769230769,0.0555555555555556,0,0,0.112903225806452,0.0454545454545455,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"454",0.597938144329897,0.317371937639198,0,0.272727272727273,0.75,0.0666666666666667,0,0,0.419354838709677,0.0340909090909091,0.60377358490566,0,0,0,0.311111111111111,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"456",0.309278350515464,0.157015590200445,0,0.363636363636364,0.75,0.0666666666666667,1,0,0.161290322580645,0.0340909090909091,0.60377358490566,0,0,0,0.311111111111111,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"458",0.814432989690722,0.032293986636971,0,0.272727272727273,0.230769230769231,0.0666666666666667,0,0,0.306451612903226,0.0340909090909091,0.60377358490566,0,0,0,0.311111111111111,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
"461",0.680412371134021,0.959910913140312,0,0.272727272727273,0.230769230769231,0.0666666666666667,0,0,0.967741935483871,0.0340909090909091,0.60377358490566,0,1,0,0.311111111111111,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
"463",0.536082474226804,0.507795100222717,0,0.0909090909090909,0.442307692307692,0.0666666666666667,0,0,0.161290322580645,0.0340909090909091,0.547169811320755,0,0,0.0789473684210526,0.311111111111111,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0
"466",0.402061855670103,0.347438752783964,0,0.242424242424242,0.442307692307692,0.0666666666666667,1,0,0.258064516129032,0.0340909090909091,0.547169811320755,0,0,0.0789473684210526,0.311111111111111,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
"469",0.391752577319588,0.0835189309576837,0,0.151515151515152,0.625,0.0666666666666667,1,1,0.209677419354839,0.0340909090909091,0.547169811320755,0,0,0.0789473684210526,0.311111111111111,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0
"473",0.123711340206186,0.0400890868596882,0,0.272727272727273,0.625,0.0666666666666667,1,0,0.129032258064516,0.0340909090909091,0.547169811320755,0,0,0.0789473684210526,0.311111111111111,1,0.333333333333333,0,0,1,0,0,0,0,0,1,0,1,0,0
"478",0.371134020618557,0.625835189309577,0,0.272727272727273,0.5,0.0666666666666667,0,1,0.225806451612903,0.0340909090909091,0.60377358490566,0,0,0.0789473684210526,0.377777777777778,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
"479",0.371134020618557,0.621380846325167,0,0.272727272727273,0.5,0.0666666666666667,1,0,0.209677419354839,0.0340909090909091,0.60377358490566,0,0,0.0789473684210526,0.377777777777778,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
"480",0.371134020618557,0.615812917594655,0,0.272727272727273,0.5,0.0666666666666667,1,0,0.290322580645161,0.0340909090909091,0.60377358490566,0,0,0.0789473684210526,0.377777777777778,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"481",0.381443298969072,0.451002227171492,0,0.272727272727273,0.230769230769231,0.0666666666666667,0,0,0.354838709677419,0.0340909090909091,0.60377358490566,0,1,0.0789473684210526,0.377777777777778,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
"484",0.896907216494845,0.760579064587973,0,0.151515151515152,0.288461538461538,0.0666666666666667,0,0,0.112903225806452,0.0568181818181818,0.566037735849057,0,0,0.315789473684211,0.533333333333333,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0
"486",0.731958762886598,0.619153674832962,0,0.303030303030303,0.288461538461538,0.0666666666666667,1,0,0.274193548387097,0.0340909090909091,0.566037735849057,0,0,0.315789473684211,0.533333333333333,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0
"490",0.865979381443299,0.964365256124722,0,0.575757575757576,0.807692307692308,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"496",0.381443298969072,0.261692650334076,0,0.272727272727273,0.865384615384615,0.0666666666666667,0,0,0.451612903225806,0.0340909090909091,0.339622641509434,0,0,0.0789473684210526,0.0666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"497",0.288659793814433,0.129175946547884,0,0.363636363636364,0.865384615384615,0.0666666666666667,1,0,0.0967741935483871,0.0340909090909091,0.339622641509434,0,0,0.0789473684210526,0.0666666666666667,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"500",0.0412371134020619,0.05456570155902,0,0.0909090909090909,0.865384615384615,0.0666666666666667,1,0,0.225806451612903,0.0340909090909091,0.339622641509434,0,0,0.0789473684210526,0.0666666666666667,1,0.666666666666667,0,0,0,0,0,1,0,0,1,0,1,0,0
"502",0.608247422680412,0.755011135857461,0,0.272727272727273,0.336538461538462,0.0666666666666667,1,0,0.32258064516129,0.0340909090909091,0.415094339622642,0,0,0.157894736842105,0.222222222222222,1,0.666666666666667,0,1,1,0,0,0,0,0,1,0,0,0,0
"504",0.680412371134021,0.429844097995546,0,0.393939393939394,0.182692307692308,0.0666666666666667,1,0,0.419354838709677,0.0340909090909091,0.264150943396226,0,0,0.631578947368421,0.444444444444444,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
"505",0.680412371134021,0.423162583518931,0,0.393939393939394,0.182692307692308,0.0666666666666667,1,0,0.17741935483871,0.0340909090909091,0.264150943396226,0,0,0.631578947368421,0.444444444444444,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
"507",0.494845360824742,1,0,0.121212121212121,0.355769230769231,0.0666666666666667,1,0,0.209677419354839,0.0340909090909091,0.264150943396226,0,0,0.631578947368421,0.444444444444444,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
"508",0.969072164948454,0.699331848552339,0,0.272727272727273,0.134615384615385,0.0666666666666667,1,0,0.112903225806452,0.0340909090909091,0.264150943396226,0,0,0.631578947368421,0.444444444444444,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
"511",0.814432989690722,0.304008908685969,0,0.272727272727273,0.105769230769231,0.0666666666666667,1,0,0.209677419354839,0.0340909090909091,0,0,0,1,0.444444444444444,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
"512",0.814432989690722,0.297327394209354,0,0.272727272727273,0.105769230769231,0.0666666666666667,1,0,0.17741935483871,0.0340909090909091,0,0,0,1,0.444444444444444,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0
"513",0.814432989690722,0.291759465478842,0,0.272727272727273,0.105769230769231,0.0666666666666667,1,0,0.548387096774194,0.0340909090909091,0,0,0,1,0.444444444444444,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0
"514",0.814432989690722,0.282850779510022,0,0.272727272727273,0.105769230769231,0.0666666666666667,1,0,0.951612903225806,0.0340909090909091,0,0,0,1,0.444444444444444,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"5",0.103092783505155,0.645879732739421,0,0.121212121212121,0.778846153846154,0.0888888888888889,1,0,0.161290322580645,0.0454545454545455,0.471698113207547,0,0,0,0.155555555555556,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"18",0.309278350515464,0.0534521158129176,0,0.272727272727273,0.557692307692308,0.1,1,1,0.145161290322581,0.0681818181818182,0.471698113207547,0,0,0.342105263157895,0.444444444444444,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"31",0.443298969072165,0.407572383073497,0,0.212121212121212,0.0576923076923077,0.1,1,0,0.112903225806452,0.0909090909090909,0.679245283018868,0,0,0.5,0.822222222222222,0.666666666666667,1,0,0,0,0,1,0,1,0,1,0,0,0,0
"35",0.783505154639175,0.759465478841871,0,0.0909090909090909,0.192307692307692,0.1,1,0,0.193548387096774,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
"37",0.762886597938144,0.542316258351893,0,0.272727272727273,0.788461538461538,0.0777777777777778,1,0,0.161290322580645,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"74",0.577319587628866,0.212694877505568,0,0.303030303030303,0.317307692307692,0.1,1,0,0.17741935483871,0.0454545454545455,0.0754716981132075,0,0,0.368421052631579,0,0.666666666666667,1,0,1,1,0,0,1,0,0,1,0,0,0,0
"75",0.597938144329897,0.157015590200445,0,0.363636363636364,0.317307692307692,0.0888888888888889,1,0,0.17741935483871,0.0340909090909091,0.0754716981132075,0,0,0.368421052631579,0,0.666666666666667,1,0,1,1,0,0,0,1,0,1,0,1,0,0
"87",0.412371134020619,0.16369710467706,0,0.303030303030303,0.375,0.0888888888888889,1,0,0.17741935483871,0.0340909090909091,0.0188679245283019,0,0,0.447368421052632,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
"137",0.319587628865979,0.131403118040089,0,0.272727272727273,0.826923076923077,0.0888888888888889,1,0,0.0483870967741935,0.125,0.226415094339623,0,0,0.605263157894737,0.377777777777778,0.666666666666667,0.333333333333333,0,0,0,0,1,0,0,0,1,0,1,0,0
"186",0.525773195876289,0.932071269487751,0,0.151515151515152,0.423076923076923,0.0888888888888889,1,0,0.17741935483871,0.0340909090909091,0.39622641509434,0,0,0,0.0666666666666667,1,0.333333333333333,0,1,1,0,0,0,1,0,1,1,0,0,0
"189",0.783505154639175,0.171492204899777,0,0.272727272727273,0.375,0.1,1,0,0.193548387096774,0.0340909090909091,0.339622641509434,0,0,0.0789473684210526,0.0666666666666667,1,0.333333333333333,0,1,1,0,0,0,0,0,1,0,1,0,0
"234",0.814432989690722,0.810690423162584,0,0.424242424242424,0.682692307692308,0.1,1,0,0.145161290322581,0.0681818181818182,0.207547169811321,0,0,0.447368421052632,0.222222222222222,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0
"272",0.752577319587629,0.273942093541203,0,0.424242424242424,0.25,0.1,1,0,0.161290322580645,0.0568181818181818,0.0754716981132075,0,0,0.763157894736842,0.333333333333333,0.666666666666667,1,0,1,0,0,1,0,0,0,1,0,1,0,0
"294",0.587628865979381,0.0723830734966592,0,0.151515151515152,0.442307692307692,0.1,1,0,0.193548387096774,0.0340909090909091,0.452830188679245,0,0,0.0789473684210526,0.2,1,0.666666666666667,0,1,1,0,0,1,0,0,1,0,1,0,0
"299",0.391752577319588,0.580178173719376,0,0.424242424242424,0.355769230769231,0.0888888888888889,1,0,0.193548387096774,0.0227272727272727,0.452830188679245,0,0,0.0789473684210526,0.2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
"311",0.144329896907216,0.0801781737193764,0,0.272727272727273,0.836538461538462,0.0888888888888889,1,0,0.0806451612903226,0.102272727272727,0.207547169811321,0,0,0.184210526315789,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"329",0.206185567010309,0.123608017817372,0,0.333333333333333,0.644230769230769,0.1,1,0,0.0806451612903226,0.113636363636364,0.528301886792453,0,0,0.184210526315789,0.377777777777778,1,0.666666666666667,0,0,0,1,0,1,0,0,1,0,1,0,0
"390",0.247422680412371,0.493318485523385,0,0.272727272727273,0.826923076923077,0.0888888888888889,1,0,0.129032258064516,0.0681818181818182,0.415094339622642,0,0,0.0789473684210526,0.155555555555556,1,0.666666666666667,0,0,1,0,0,0,0,0,1,0,1,0,0
"422",0.505154639175258,0.393095768374165,0,0.272727272727273,0.442307692307692,0.0777777777777778,0,0,0.145161290322581,0.0454545454545455,0.471698113207547,0,0,0.0789473684210526,0.222222222222222,1,0.666666666666667,1,0,1,0,0,0,0,0,1,0,1,0,0
"474",0.123711340206186,0.0356347438752784,0,0.272727272727273,0.625,0.1,1,0,0.193548387096774,0.0340909090909091,0.547169811320755,0,0,0.0789473684210526,0.311111111111111,1,0.333333333333333,0,0,1,0,0,1,0,0,1,1,0,0,0
"1",0.77319587628866,0.951002227171492,0,0.303030303030303,0.826923076923077,0.155555555555556,1,0,0.258064516129032,0.0454545454545455,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
"15",0.577319587628866,0.243875278396437,0,0.272727272727273,0.557692307692308,0.122222222222222,1,0,0.225806451612903,0.0340909090909091,0.471698113207547,0,0,0.342105263157895,0.444444444444444,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
"16",0.443298969072165,0.131403118040089,0,0.272727272727273,0.557692307692308,0.122222222222222,1,0,0.0645161290322581,0.147727272727273,0.471698113207547,0,0,0.342105263157895,0.444444444444444,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
"21",0.597938144329897,0.55011135857461,0,0.242424242424242,0.682692307692308,0.155555555555556,1,0,0.193548387096774,0.0909090909090909,0.528301886792453,0,0,0.342105263157895,0.511111111111111,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0
"22",0.494845360824742,0.459910913140312,0,0.272727272727273,0.682692307692308,0.166666666666667,1,0,0.258064516129032,0.0568181818181818,0.528301886792453,0,0,0.342105263157895,0.511111111111111,0.666666666666667,1,0,0,0,1,0,0,0,0,1,0,1,0,0
"27",0.680412371134021,0.0144766146993318,0,0.272727272727273,0.75,0.144444444444444,1,0,0.258064516129032,0.0340909090909091,0.660377358490566,0,0,0.342105263157895,0.666666666666667,0.666666666666667,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"36",0.938144329896907,0.60913140311804,0,0.272727272727273,0.788461538461538,0.133333333333333,1,0,0.193548387096774,0.0681818181818182,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
"38",0.680412371134021,0.452115812917595,0,0.0303030303030303,0.788461538461538,0.133333333333333,1,0,0.225806451612903,0.0454545454545455,0.339622641509434,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
"40",0.536082474226804,0.357461024498886,0,0.0303030303030303,0.788461538461538,0.1,1,0,0.17741935483871,0.0454545454545455,0.339622641509434,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
"55",0.896907216494845,0.585746102449889,0,0.272727272727273,0.25,0.144444444444444,1,0,0.209677419354839,0.0681818181818182,0.39622641509434,0,0,0.0789473684210526,0.133333333333333,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"59",0.793814432989691,0.952115812917595,0,0.393939393939394,0.394230769230769,0.166666666666667,1,0,0.193548387096774,0.102272727272727,0.39622641509434,0,0,0.0789473684210526,0.133333333333333,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0
"73",0.618556701030928,0.262806236080178,0,0.424242424242424,0.317307692307692,0.111111111111111,1,0,0.241935483870968,0.0113636363636364,0.0754716981132075,0,0,0.368421052631579,0,0.666666666666667,1,0,1,1,0,0,0,0,0,1,0,0,0,0
"89",0.443298969072165,0.914253897550111,0,0.484848484848485,0.740384615384615,0.155555555555556,1,1,0.258064516129032,0.0454545454545455,0.0188679245283019,0,0,0.447368421052632,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0
"96",0.628865979381443,0.102449888641425,0,0.272727272727273,0.884615384615385,0.122222222222222,1,0,0.161290322580645,0.0795454545454545,0.0943396226415094,0,0,0.526315789473684,0.155555555555556,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0
"97",0.577319587628866,0.0757238307349666,0,0.121212121212121,0.884615384615385,0.122222222222222,1,1,0.225806451612903,0.0340909090909091,0.0943396226415094,1,0,0.526315789473684,0.155555555555556,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0
"99",0.525773195876289,0.0512249443207127,0,0.272727272727273,0.884615384615385,0.122222222222222,1,1,0.225806451612903,0.0340909090909091,0.0943396226415094,0,0,0.526315789473684,0.155555555555556,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0
"104",0.639175257731959,0.906458797327394,0,0.212121212121212,0.480769230769231,0.122222222222222,1,0,0.225806451612903,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
"107",0.484536082474227,0.812917594654788,0,0.272727272727273,0.480769230769231,0.155555555555556,0,0,0.145161290322581,0.125,0.339622641509434,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"113",0.515463917525773,1,0,0.272727272727273,0.769230769230769,0.122222222222222,0,0,0.209677419354839,0.0454545454545455,0.415094339622642,0,0,0.0789473684210526,0.155555555555556,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
"118",0.536082474226804,0.459910913140312,0,0.272727272727273,0.576923076923077,0.144444444444444,1,1,0.17741935483871,0.0909090909090909,0.547169811320755,0,0,0.0789473684210526,0.311111111111111,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0
"122",0.237113402061856,0.330734966592428,0,0.666666666666667,0.576923076923077,0.166666666666667,1,0,0.161290322580645,0.125,0.547169811320755,0,0,0.0789473684210526,0.311111111111111,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"128",0.814432989690722,0.259465478841871,0,0.272727272727273,0.163461538461538,0.133333333333333,0,0,0.241935483870968,0.0340909090909091,0.415094339622642,0,0,0.342105263157895,0.377777777777778,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
"140",0.412371134020619,0.884187082405345,0,0.0909090909090909,0.855769230769231,0.133333333333333,1,0,0.0967741935483871,0.136363636363636,0.339622641509434,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
"141",0.247422680412371,0.775055679287305,0,0.121212121212121,0.855769230769231,0.133333333333333,1,0,0.209677419354839,0.0568181818181818,0.339622641509434,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"142",0.185567010309278,0.730512249443207,0,0.272727272727273,0.855769230769231,0.111111111111111,1,0,0.193548387096774,0.0454545454545455,0.339622641509434,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"144",0.762886597938144,0.49554565701559,0,0.272727272727273,0.211538461538462,0.144444444444444,0,0,0.145161290322581,0.113636363636364,0.339622641509434,0,0,0.184210526315789,0.155555555555556,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"150",0.185567010309278,0.188195991091314,0,0.121212121212121,0.336538461538462,0.133333333333333,1,0,0.112903225806452,0.125,0.339622641509434,1,0,0.184210526315789,0.155555555555556,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"160",0.54639175257732,0.606904231625835,0,0.272727272727273,0.557692307692308,0.166666666666667,1,0,0.0483870967741935,0.204545454545455,0.415094339622642,0,0,0.631578947368421,0.622222222222222,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
"163",0.65979381443299,0.0567928730512249,0,0.272727272727273,0.942307692307692,0.133333333333333,1,0,0.225806451612903,0.0454545454545455,0.415094339622642,0,0,0.631578947368421,0.622222222222222,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
"168",0.742268041237113,0.341870824053452,0,0.212121212121212,0.826923076923077,0.144444444444444,1,0,0.225806451612903,0.0568181818181818,0.358490566037736,0,0,0.710526315789474,0.622222222222222,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0
"171",0.762886597938144,1,0,0.272727272727273,0.336538461538462,0.155555555555556,1,0,0.0483870967741935,0.193181818181818,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"174",0.711340206185567,0.670378619153675,0,0.272727272727273,0.355769230769231,0.166666666666667,1,0,0.0806451612903226,0.181818181818182,0.339622641509434,0,0,0,0,1,0.666666666666667,0,1,0,0,0,0,0,0,1,1,0,0,0
"185",0.56701030927835,0.961024498886414,0,0.272727272727273,0.423076923076923,0.111111111111111,1,0,0.193548387096774,0.0454545454545455,0.39622641509434,0,0,0,0.0666666666666667,1,0.333333333333333,0,1,1,0,0,1,0,0,1,0,0,0,0
"187",0.855670103092783,0.711581291759465,0,0.333333333333333,0.163461538461538,0.155555555555556,1,0,0.209677419354839,0.0795454545454545,0.39622641509434,0,0,0,0.0666666666666667,1,0.333333333333333,0,1,1,0,0,1,0,0,1,1,0,0,0
"194",0.175257731958763,0.712694877505568,0,0.272727272727273,0.653846153846154,0.155555555555556,0,0,0.274193548387097,0.0340909090909091,0.339622641509434,0,0,0.0789473684210526,0.0666666666666667,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
"198",0.54639175257732,0.0868596881959911,0,0.121212121212121,0.826923076923077,0.133333333333333,1,0,0.193548387096774,0.0681818181818182,0.339622641509434,1,0,0.157894736842105,0.133333333333333,0.666666666666667,1,0,1,0,1,0,1,0,0,1,0,0,0,0
"200",0.247422680412371,0.969933184855234,0,0.272727272727273,0.826923076923077,0.122222222222222,1,0,0.225806451612903,0.0340909090909091,0.339622641509434,0,0,0.157894736842105,0.133333333333333,0.666666666666667,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"207",0.969072164948454,0.66815144766147,0,0.151515151515152,0.163461538461538,0.122222222222222,0,0,0.145161290322581,0.0909090909090909,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
"217",0.56701030927835,0.379732739420935,0,0.272727272727273,0.346153846153846,0.133333333333333,1,0,0.145161290322581,0.102272727272727,0.283018867924528,0,0,0.0789473684210526,0,1,0.666666666666667,0,1,1,0,0,0,1,0,1,0,0,0,0
"225",0.536082474226804,0.898663697104677,0,0.636363636363636,0.375,0.133333333333333,1,0,0.129032258064516,0.113636363636364,0.358490566037736,0,0,0.157894736842105,0.155555555555556,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
"231",0.515463917525773,0.10913140311804,0,0.272727272727273,0.798076923076923,0.155555555555556,0,0,0.145161290322581,0.125,0.30188679245283,0,0,0.236842105263158,0.155555555555556,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
"236",0.329896907216495,0.661469933184855,0,0.272727272727273,0.682692307692308,0.133333333333333,1,0,0.145161290322581,0.102272727272727,0.207547169811321,0,0,0.447368421052632,0.222222222222222,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
"244",0.701030927835051,0.115812917594655,0,0.272727272727273,0.769230769230769,0.111111111111111,1,0,0.258064516129032,0,0.0188679245283019,0,0,0.710526315789474,0.222222222222222,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0
"246",0.247422680412371,0.0734966592427617,0,0.272727272727273,0.769230769230769,0.111111111111111,0,0,0.145161290322581,0.0795454545454545,0.0188679245283019,0,0,0.710526315789474,0.222222222222222,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"249",0.948453608247423,0.835189309576837,0,0.272727272727273,1,0.111111111111111,0,0,0.209677419354839,0.0340909090909091,0.226415094339623,0,0,0.157894736842105,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
"251",0.56701030927835,0.673719376391982,0,0.272727272727273,1,0.133333333333333,1,0,0.209677419354839,0.0568181818181818,0.226415094339623,0,0,0.157894736842105,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
